,ids,e_value,hit_start,hit_end,bitscore,protein_length
517,B9DVU8,2.69112e-13,39,226,72.182,234
518,C3LWP7,2.92908e-13,246,348,73.7228,378
519,Q9KKW6,2.92908e-13,246,348,73.7228,378
520,A8HTC9,3.09871e-13,245,367,73.7228,380
521,Q88L40,3.21711e-13,105,321,73.3376,340
522,Q8Z2E5,3.24773e-13,246,366,73.7228,396
523,Q6GC82,3.42384e-13,32,417,74.108,488
524,Q6GJQ7,3.42384e-13,32,417,74.108,488
525,P99106,3.42384e-13,32,417,74.108,488
526,P65169,3.42384e-13,32,417,74.108,488
527,Q5HIQ7,3.42384e-13,32,417,74.108,488
528,Q2YVL6,3.42384e-13,32,417,74.108,488
529,Q2G0Y7,3.42384e-13,32,417,74.108,488
530,Q2FJM6,3.42384e-13,32,417,74.108,488
531,A1AHE2,3.83228e-13,246,348,73.3376,396
532,A9MLC3,3.86767e-13,246,366,73.3376,396
533,Q74HT0,3.94453e-13,81,213,71.4116,230
534,A9MVJ5,3.97581e-13,246,366,73.3376,396
535,Q4ZUM3,4.10851e-13,178,321,72.9524,343
536,B4SXA4,4.1247e-13,246,366,73.3376,396
537,B4TZU7,4.24001e-13,246,366,73.3376,396
538,Q8ZL61,4.691e-13,246,366,73.3376,396
539,B5FLH2,4.691e-13,246,366,73.3376,396
540,B5EXA8,4.691e-13,246,366,73.3376,396
541,A4WDW4,4.73091e-13,75,230,71.4116,235
542,A8ARJ1,4.7343e-13,246,366,73.3376,396
543,B4T986,4.8221e-13,246,366,73.3376,396
544,Q6WB83,5.66732e-13,245,341,72.9524,379
545,A5G3H0,6.34935e-13,45,277,72.182,305
546,B5RGI4,6.41034e-13,246,364,72.9524,396
547,B5R5C7,6.41034e-13,246,364,72.9524,396
548,B5BHX7,6.83579e-13,246,366,72.5672,396
549,Q5PLQ7,6.83579e-13,246,366,72.5672,396
550,B7N251,7.09143e-13,246,384,72.5672,396
551,B0KG90,7.28286e-13,105,321,72.182,341
552,Q4L385,7.68506e-13,32,452,72.9524,488
553,Q57ID8,7.917e-13,246,364,72.5672,396
554,B1J5B5,7.99244e-13,105,321,72.182,341
555,B7LTL2,8.21296e-13,246,366,72.5672,396
556,Q7SFX7,9.27821e-13,260,411,72.5672,536
557,Q03TT0,9.90344e-13,22,244,71.7968,328
558,Q8NY70,1.09486e-12,32,417,72.5672,488
559,O87392,1.23778e-12,240,338,72.182,442
560,A1VMA8,1.25699e-12,86,297,71.4116,325
561,Q8CMQ7,1.34886e-12,32,374,72.182,488
562,Q5HRX2,1.34886e-12,32,374,72.182,488
563,Q8EMP6,1.55166e-12,110,215,69.4856,222
564,Q5WK54,1.69213e-12,75,211,69.4856,227
565,A1WIJ3,1.75087e-12,126,240,71.0264,322
566,C0Q1T7,1.77374e-12,246,364,71.4116,396
567,C5B754,1.92308e-12,91,231,69.4856,235
568,Q58070,1.99446e-12,80,270,70.6412,306
569,Q480K7,2.01135e-12,171,335,71.0264,336
570,Q0W1L8,2.24626e-12,68,204,69.1004,212
571,B1XWM8,2.41316e-12,128,258,70.6412,325
572,A9A5Y7,2.97954e-12,269,439,71.0264,476
573,Q12CT8,2.98906e-12,126,297,70.256,325
574,Q6F1U6,3.0444e-12,77,306,70.256,320
575,A6TVS0,3.64043e-12,178,278,69.8708,302
576,P71340,4.15464e-12,116,228,68.33,228
577,A6VW35,5.31136e-12,230,341,69.8708,346
578,Q1ICL4,5.72047e-12,178,321,69.4856,340
579,O49506,6.4357e-12,227,363,69.4856,368
580,A8GIL1,6.67548e-12,245,330,69.4856,380
581,Q9HZF8,6.77693e-12,109,321,69.4856,342
582,B7UWL8,6.77693e-12,109,321,69.4856,342
583,A6V325,6.83981e-12,158,321,69.4856,342
584,Q02PL5,7.03198e-12,109,321,69.4856,342
585,Q0WD32,7.06241e-12,230,373,69.8708,487
586,Q8KU93,7.13412e-12,15,233,67.9448,235
587,Q8EWM9,7.59843e-12,75,228,67.9448,230
588,Q87G18,7.83733e-12,246,348,69.4856,379
589,Q1WT04,8.45913e-12,65,246,69.1004,325
590,Q9LJH5,8.81978e-12,113,342,69.1004,363
591,Q8RDN5,9.54729e-12,75,223,67.5596,224
592,B0BSI0,1.10856e-11,116,228,67.1744,229
593,Q32BB6,1.38106e-11,113,227,67.1744,229
594,B5YSV0,1.47656e-11,113,227,66.7892,229
595,Q8X9G9,1.47656e-11,113,227,66.7892,229
596,B3GZ03,1.51948e-11,116,228,66.7892,229
597,A3N350,1.51948e-11,116,228,66.7892,229
598,B7NKT4,1.53406e-11,113,227,66.7892,229
599,B5F7J7,1.62453e-11,116,229,66.7892,229
600,A9MNY8,1.68778e-11,116,229,66.7892,229
601,Q8ZLQ7,1.75348e-11,116,229,66.7892,229
602,O29513,1.78645e-11,11,264,67.5596,299
603,B1L993,1.90289e-11,302,414,68.7152,507
604,Q9WYM8,1.90289e-11,302,414,68.7152,507
605,Q6MUI1,1.93388e-11,36,306,67.9448,320
606,Q31W92,1.94761e-11,113,227,66.404,229
607,B2U1W1,1.94761e-11,113,227,66.404,229
608,B1LGI8,1.94761e-11,113,227,66.404,229
609,B6I1U1,1.94761e-11,113,227,66.404,229
610,B7NDK1,1.94761e-11,113,227,66.404,229
611,P0A761,1.94761e-11,113,227,66.404,229
612,P0A762,1.94761e-11,113,227,66.404,229
613,Q0TCP3,1.94761e-11,113,227,66.404,229
614,A1AGB7,1.94761e-11,113,227,66.404,229
615,B1XHJ6,1.94761e-11,113,227,66.404,229
616,C4ZSW1,1.94761e-11,113,227,66.404,229
617,B7M0T5,1.94761e-11,113,227,66.404,229
618,B7MBY5,1.94761e-11,113,227,66.404,229
619,B5XSS5,1.9904e-11,116,227,66.7892,234
620,A9N831,2.18391e-11,116,229,66.404,229
621,A7ZSB6,2.20485e-11,113,227,66.404,229
622,Q2YVA8,2.23587e-11,69,211,66.404,222
623,Q5PLF1,2.26886e-11,116,229,66.404,229
624,Q98QJ8,2.32414e-11,43,225,66.404,228
625,C1CSU8,2.41108e-11,53,222,66.404,232
626,C1C8S3,2.41108e-11,53,222,66.404,232
627,P65521,2.41108e-11,53,222,66.404,232
628,P65520,2.41108e-11,53,222,66.404,232
629,Q8NYC4,2.4602e-11,69,211,66.0188,222
630,Q6GCF3,2.4602e-11,69,211,66.0188,222
631,A8YZE2,2.53178e-11,69,211,66.0188,222
632,Q6GJZ8,2.53178e-11,69,211,66.0188,222
633,A6QDV0,2.53178e-11,69,211,66.0188,222
634,Q5HJ50,2.53178e-11,69,211,66.0188,222
635,Q2G157,2.53178e-11,69,211,66.0188,222
636,Q2FJU6,2.53178e-11,69,211,66.0188,222
637,Q02YU5,2.64868e-11,111,213,66.404,234
638,P65517,2.83948e-11,69,211,66.0188,222
639,P65516,2.83948e-11,69,211,66.0188,222
640,A5IPI5,2.83948e-11,69,211,66.0188,222
641,A6TYA2,2.83948e-11,69,211,66.0188,222
642,A7WXZ6,2.83948e-11,69,211,66.0188,222
643,Q4ZY06,2.85491e-11,245,348,67.5596,380
644,A4VM41,2.871e-11,178,321,67.5596,343
645,B1XV77,2.96796e-11,236,327,67.5596,344
646,B7LRJ1,2.99171e-11,113,227,66.0188,229
647,B7UJV6,3.10799e-11,113,227,66.0188,229
648,Q8A9C3,3.1396e-11,36,267,67.1744,303
649,A2RKU2,3.2347e-11,111,213,66.0188,234
650,B9K115,3.7045e-11,245,367,67.1744,379
651,Q1R0J2,3.75239e-11,246,367,67.5596,392
652,A6H0L5,3.92875e-11,173,349,67.1744,350
653,P59442,3.94405e-11,113,227,65.6336,229
654,Q0T067,3.94405e-11,113,227,65.6336,229
655,B1IQQ6,3.94405e-11,113,227,65.6336,229
656,A8A533,3.94405e-11,113,227,65.6336,229
657,Q3YX25,3.9818e-11,113,227,65.6336,229
658,O59185,4.07312e-11,9,265,66.7892,303
659,Q9L6B4,4.15791e-11,22,228,65.6336,228
660,Q21JW9,4.36365e-11,107,321,66.7892,339
661,A8AUI0,4.41017e-11,38,222,65.6336,233
662,O58878,4.50305e-11,16,204,65.2484,207
663,A0KKK9,4.57329e-11,91,322,66.7892,336
664,P31002,4.62836e-11,29,420,67.5596,488
665,O26154,4.65241e-11,61,296,66.7892,349
666,Q64TN0,4.68227e-11,140,267,66.404,303
667,Q5LCI2,4.68227e-11,140,267,66.404,303
668,B9KBQ2,4.68741e-11,302,414,67.5596,507
669,Q9UZQ5,4.81576e-11,66,204,64.8632,207
670,Q8DGQ5,5.17632e-11,15,205,65.2484,228
671,A1TZG0,5.42189e-11,107,338,66.7892,340
672,Q8DPF0,5.78768e-11,53,222,65.2484,232
673,A9KKR5,6.04172e-11,130,275,66.0188,300
674,P21620,6.26195e-11,295,494,67.1744,514
675,C6DFC0,6.48684e-11,91,322,66.404,336
676,C3K053,7.0382e-11,245,366,66.404,380
677,W6QIT2,7.15921e-11,287,403,66.7892,526
678,A8MIU4,7.3223e-11,133,276,66.0188,302
679,Q3IGZ1,7.37779e-11,176,322,66.0188,336
680,Q9LRR9,7.72149e-11,227,364,66.404,367
681,Q5P1A9,8.25437e-11,107,348,66.0188,350
682,A4SME2,8.46818e-11,91,322,66.0188,336
683,A4XWQ0,8.50326e-11,178,321,66.0188,340
684,Q2NU82,8.54634e-11,105,322,66.0188,336
685,Q8PW56,9.1071e-11,20,276,65.6336,314
686,F1DBB2,9.55985e-11,288,407,66.404,527
687,B2UNA2,1.01795e-10,173,326,66.0188,348
688,B1YIR7,1.01912e-10,53,267,65.6336,309
689,A9BJH4,1.04487e-10,173,276,65.2484,300
690,P25996,1.10297e-10,145,275,65.6336,311
691,Q3K3Z4,1.15778e-10,38,222,64.478,232
692,A0AMC4,1.16308e-10,14,219,64.478,236
693,Q8CWG1,1.18203e-10,173,266,65.2484,304
694,B9M211,1.27064e-10,45,277,65.2484,305
695,O35435,1.31617e-10,141,385,65.6336,395
696,A4W8V7,1.34024e-10,91,322,65.2484,336
697,Q8H3I4,1.40359e-10,233,329,65.6336,366
698,B5YJH1,1.41194e-10,66,277,64.8632,303
699,Q8TT55,1.46886e-10,17,273,65.2484,311
700,B2VC84,1.59547e-10,91,322,65.2484,336
701,B5EFU4,1.77298e-10,1,277,64.8632,305
702,A0M4D0,1.82017e-10,173,321,64.8632,340
703,A1JMP8,1.84763e-10,91,322,64.8632,336
704,O66461,2.37852e-10,24,268,64.478,306
705,P65519,2.4253e-10,38,222,63.3225,232
706,P65518,2.4253e-10,38,222,63.3225,232
707,B1JQS0,2.43242e-10,91,322,64.478,336
708,Q66CG4,2.43242e-10,91,322,64.478,336
709,A4TMZ3,2.43242e-10,91,322,64.478,336
710,Q1CGJ0,2.43242e-10,91,322,64.478,336
711,A9R7L2,2.43242e-10,91,322,64.478,336
712,Q8ZG91,2.43242e-10,91,322,64.478,336
713,B2JYR8,2.43242e-10,91,322,64.478,336
714,Q1CA44,2.43242e-10,91,322,64.478,336
715,A7FJU2,2.43242e-10,91,322,64.478,336
716,Q7VKN0,2.4688e-10,117,229,63.3225,229
717,A4IM35,2.71271e-10,51,267,64.478,313
718,Q57QU4,2.92152e-10,91,322,64.478,336
719,Q1J8K5,3.24284e-10,115,234,62.9373,234
720,B8H3Q5,3.24589e-10,245,328,64.478,383
721,Q9A943,3.24589e-10,245,328,64.478,383
722,A5FHT2,3.30672e-10,136,341,64.0928,344
723,Q4WHZ9,3.32131e-10,269,422,64.8632,546
724,A7Z4H4,3.33924e-10,145,275,64.0928,311
725,Q9K9W1,3.44884e-10,174,267,64.0928,305
726,A2RCG2,3.56446e-10,115,234,62.9373,234
727,Q5FJB5,3.59587e-10,50,270,63.7077,307
728,P65523,3.59832e-10,115,234,62.9373,234
729,P65522,3.59832e-10,115,234,62.9373,234
730,Q82ST3,3.61992e-10,85,320,64.0928,342
731,Q13ZM3,3.68282e-10,245,325,64.0928,340
732,Q939I2,3.7725e-10,116,227,62.9373,234
733,Q609J2,3.96232e-10,131,323,64.0928,340
734,Q6D456,3.98836e-10,91,322,64.0928,336
735,Q6LPV5,4.00475e-10,115,231,62.9373,235
736,Q9V0Y6,4.0087e-10,6,261,63.7077,299
737,Q5XDY5,4.03056e-10,115,226,62.9373,234
738,B1L5U5,4.04132e-10,223,369,64.478,476
739,Q8RG85,4.04352e-10,55,268,63.7077,304
740,P0DC69,4.10748e-10,115,234,62.9373,234
741,Q48VD6,4.10748e-10,115,234,62.9373,234
742,Q1JNJ8,4.10748e-10,115,234,62.9373,234
743,Q1JDM7,4.10748e-10,115,234,62.9373,234
744,P0DC68,4.10748e-10,115,234,62.9373,234
